Depot ID,Depot Name,District,Month,Buses Allocated,Schedules Allocated,Effective KM,Passengers,Estimated Diesel Litres,Estimated CO2 (Tonnes),Diesel Cost (INR/KM),EV Cost (INR/KM),Estimated EV Energy (MWh),Potential EV OPEX Saving (INR),EV Battery Capacity (kWh),EV Range (KM),Charging Power (kW),Electricity Tariff (INR/kWh),EV Suitability Score,Year
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2023-08,89,59,544944,1059850,133548.33966425684,357.9095503002083,51,27,681,13078656,250,200,120,8,0.7214,2023
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2023-09,87,57,518441,1089368,127053.30229138587,340.5028501409141,51,27,648,12442584,250,200,120,8,0.7635,2023
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2023-10,88,58,531142,1066466,130165.91104031369,348.8446415880407,51,27,664,12747408,250,200,120,8,0.7383,2023
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2023-11,89,59,538098,1154521,131870.6040926357,353.4132189682637,51,27,673,12914352,250,200,120,8,0.7762,2023
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2023-12,91,61,567551,1141107,139088.5920843034,372.75742678593315,51,27,709,13621224,250,200,120,8,0.7403,2023
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2024-01,90,59,548947,1094632,134529.34689376302,360.53864967528494,51,27,686,13174728,250,200,120,8,0.735,2024
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2024-02,89,58,537180,1111452,131645.63166278644,352.8102928562677,51,27,672,12892320,250,200,120,8,0.7552,2024
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2024-03,88,57,522984,1065906,128166.6462443328,343.48661193481195,51,27,654,12551616,250,200,120,8,0.7463,2024
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2024-04,63,80,434025,589213,106365.64146550668,285.0599191275579,51,27,543,10416600,250,200,120,8,0.4778,2024
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2024-05,65,84,447039,606881,109554.95650042887,293.6072834211494,51,27,559,10728936,250,200,120,8,0.4824,2024
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2024-06,63,81,438247,594946,107400.31858840829,287.83285381693423,51,27,548,10517928,250,200,120,8,0.4793,2024
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2024-07,65,85,453179,615217,111059.67405955153,297.6399264795981,51,27,567,10876296,250,200,120,8,0.4846,2024
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2024-08,66,86,454086,616448,111281.95074133073,298.2356279867664,51,27,568,10898064,250,200,120,8,0.4849,2024
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2024-09,64,83,444187,603009,108856.02254625659,291.7341404239677,51,27,555,10660488,250,200,120,8,0.4814,2024
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2024-10,65,85,453089,615094,111037.61793897807,297.5808160764613,51,27,566,10874136,250,200,120,8,0.4846,2024
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2024-11,64,83,444505,603441,108933.95417228281,291.94299718171794,51,27,556,10668120,250,200,120,8,0.4815,2024
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2024-12,64,83,445883,605311,109271.6578850631,292.8480431319691,51,27,557,10701192,250,200,120,8,0.482,2024
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2025-01,64,82,442041,600095,108330.10660458278,290.32468570028186,51,27,553,10608984,250,200,120,8,0.4806,2025
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2025-02,63,80,435021,590566,106609.72919985297,285.71407425560596,51,27,544,10440504,250,200,120,8,0.4781,2025
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2025-03,64,82,440691,598263,107999.2647959809,289.4380296532288,51,27,551,10576584,250,200,120,8,0.4802,2025
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2025-04,65,84,449635,610405,110191.15304496998,295.3122901605195,51,27,562,10791240,250,200,120,8,0.4833,2025
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2025-05,63,80,436683,592822,107017.03222644284,286.8056463668668,51,27,546,10480392,250,200,120,8,0.4787,2025
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2025-06,65,84,449150,609747,110072.29506187967,294.99375076583755,51,27,561,10779600,250,200,120,8,0.4832,2025
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2025-07,66,87,456724,620028,111928.44014213944,299.96821958093375,51,27,571,10961376,250,200,120,8,0.4858,2025
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2025-08,63,80,436967,593207,107086.63154025242,286.9921725278765,51,27,546,10487208,250,200,120,8,0.4788,2025
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2025-09,63,81,438365,595105,107429.23661316016,287.91035412326926,51,27,548,10520760,250,200,120,8,0.4793,2025
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2025-10,66,86,454654,617218,111421.14936894989,298.6086803087857,51,27,568,10911696,250,200,120,8,0.4851,2025
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2025-11,65,84,449697,610489,110206.34726136504,295.3530106604583,51,27,562,10792728,250,200,120,8,0.4834,2025
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2025-12,63,81,438593,595415,107485.11211861292,288.06010047788266,51,27,548,10526232,250,200,120,8,0.4794,2025
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2026-01,63,81,438088,594729,107361.35277539518,287.7284254380591,51,27,548,10514112,250,200,120,8,0.4792,2026
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2026-02,63,81,437590,594053,107239.30890822204,287.4013478740351,51,27,547,10502160,250,200,120,8,0.4791,2026
KSRTC-082,TRIVANDRUM - CENTRAL,Thiruvananthapuram,2026-03,64,83,445848,605264,109263.0805048401,292.8250557529714,51,27,557,10700352,250,200,120,8,0.482,2026
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2021-04,56,54,250976,443720,61506.18796716089,164.83658375199118,51,27,314,6023424,250,200,120,8,0.6527,2021
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2021-05,55,53,244510,434780,59921.57823796104,160.5898296777356,51,27,306,5868240,250,200,120,8,0.6566,2021
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2021-06,55,53,244373,443716,59888.00392108811,160.49985050851612,51,27,305,5864952,250,200,120,8,0.6669,2021
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2021-07,56,54,249349,460095,61107.462320794024,163.767999019728,51,27,312,5984376,250,200,120,8,0.6742,2021
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2021-08,58,57,269334,492753,66005.14642813381,176.8937924273986,51,27,337,6464016,250,200,120,8,0.6669,2021
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2021-09,57,55,259929,455170,63700.28182820733,170.71675529959566,51,27,325,6238296,250,200,120,8,0.6467,2021
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2021-10,54,51,233697,410760,57271.657885063105,153.48804313196914,51,27,292,5608728,250,200,120,8,0.653,2021
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2021-11,56,54,252939,461647,61987.25646366867,166.12584732263207,51,27,316,6070536,250,200,120,8,0.6681,2021
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2021-12,56,54,250609,456192,61416.248008822455,164.5955446636442,51,27,313,6014616,250,200,120,8,0.6671,2021
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2022-01,56,54,248869,434322,60989.82967773557,163.45274353633135,51,27,311,5972856,250,200,120,8,0.6468,2022
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2022-02,55,53,244386,440145,59891.189805170936,160.5083886778581,51,27,306,5865264,250,200,120,8,0.6629,2022
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2022-03,57,56,263315,472682,64530.082097782135,172.94062002205612,51,27,329,6319560,250,200,120,8,0.6583,2022
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2022-04,58,58,410677,849405,100643.79365273863,269.72536698933953,51,27,513,9856248,250,200,120,8,0.6568,2022
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2022-05,55,52,358350,707283,87820.12008332313,235.357921823306,51,27,448,8600400,250,200,120,8,0.6392,2022
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2022-06,58,57,404006,775268,99008.94498223257,265.3439725523833,51,27,505,9696144,250,200,120,8,0.6168,2022
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2022-07,56,54,375448,740670,92010.29285626762,246.58758485479726,51,27,469,9010752,250,200,120,8,0.6358,2022
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2022-08,54,51,350314,718559,85850.7535841196,230.08001960544053,51,27,438,8407536,250,200,120,8,0.662,2022
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2022-09,56,55,383950,790821,94093.86104644039,252.17154760446027,51,27,480,9214800,250,200,120,8,0.6583,2022
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2022-10,57,57,400601,811954,98174.4884205367,263.10762896703835,51,27,501,9614424,250,200,120,8,0.6468,2022
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2022-11,54,51,345984,651370,84789.60911652984,227.2361524323,51,27,433,8303616,250,200,120,8,0.6167,2022
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2022-12,57,56,395286,768986,96871.95196667075,259.6168312706776,51,27,494,9486864,250,200,120,8,0.6252,2022
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2023-01,56,54,378227,759310,92691.33684597476,248.41278274721236,51,27,473,9077448,250,200,120,8,0.6449,2023
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2023-02,56,55,385209,773623,94402.40166646245,252.99843646611936,51,27,482,9245016,250,200,120,8,0.644,2023
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2023-03,58,57,401094,784335,98295.306947678,263.43142261977704,51,27,501,9626256,250,200,120,8,0.6272,2023
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2023-04,65,42,386405,770985,94695.50300208309,253.7839480455827,51,27,483,9273720,250,200,120,8,0.6866,2023
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2023-05,66,43,394559,816206,96693.78752603848,259.1393505697831,51,27,493,9469416,250,200,120,8,0.706,2023
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2023-06,66,43,397738,805941,97472.85871829433,261.2272613650288,51,27,497,9545712,250,200,120,8,0.6941,2023
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2023-07,67,45,416490,828118,102068.37397377772,273.54324224972436,51,27,521,9995760,250,200,120,8,0.6823,2023
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2023-08,68,45,422669,855247,103582.64918514888,277.601499816199,51,27,528,10144056,250,200,120,8,0.6915,2023
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2023-09,67,45,417676,859878,102359.02462933464,274.32218600661685,51,27,522,10024224,250,200,120,8,0.7015,2023
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2023-10,65,42,381238,789877,93429.23661316016,250.39035412326925,51,27,477,9149712,250,200,120,8,0.7081,2023
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2023-11,66,43,394259,848726,96620.26712412696,258.94231589266025,51,27,493,9462216,250,200,120,8,0.729,2023
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2023-12,64,41,369883,763657,90646.48940080873,242.9325915941674,51,27,462,8877192,250,200,120,8,0.7073,2023
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2024-01,64,42,379960,766786,93116.03970101704,249.55098639872568,51,27,475,9119040,250,200,120,8,0.6935,2024
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2024-02,67,44,409699,829317,100404.11714250705,269.0830339419189,51,27,512,9832776,250,200,120,8,0.6926,2024
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2024-03,64,41,373611,743489,91560.10292856269,245.381075848548,51,27,467,8966664,250,200,120,8,0.6865,2024
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2024-04,47,59,322917,438378,79136.62541355226,212.08615610832007,51,27,404,7750008,250,200,120,8,0.4384,2024
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2024-05,47,60,325672,442119,79811.78777110648,213.8955912265654,51,27,407,7816128,250,200,120,8,0.4394,2024
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2024-06,46,58,317490,431011,77806.64134297268,208.52179879916682,51,27,397,7619760,250,200,120,8,0.4365,2024
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2024-07,48,62,331508,450041,81242.00465629212,217.72857247886287,51,27,414,7956192,250,200,120,8,0.4414,2024
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2024-08,48,63,334533,454148,81983.33537556672,219.71533880651882,51,27,418,8028792,250,200,120,8,0.4425,2024
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2024-09,49,64,338535,459580,82964.09753706654,222.34378139933833,51,27,423,8124840,250,200,120,8,0.4439,2024
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2024-10,49,64,336520,456845,82470.28550422743,221.02036515132951,51,27,421,8076480,250,200,120,8,0.4432,2024
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2024-11,48,61,329314,447062,80704.32545031246,216.28759220683742,51,27,412,7903536,250,200,120,8,0.4407,2024
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2024-12,47,61,328365,445774,80471.75591226565,215.66430584487196,51,27,410,7880760,250,200,120,8,0.4403,2024
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2025-01,48,61,328995,446630,80626.14875627987,216.07807866683007,51,27,411,7895880,250,200,120,8,0.4406,2025
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2025-02,46,59,321893,436988,78885.67577502757,211.4136110770739,51,27,402,7725432,250,200,120,8,0.438,2025
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2025-03,48,63,333883,453265,81824.04117142508,219.28843033941922,51,27,417,8013192,250,200,120,8,0.4423,2025
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2025-04,49,64,337586,458292,82731.52799901973,221.7204950373729,51,27,422,8102064,250,200,120,8,0.4436,2025
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2025-05,47,60,326157,442777,79930.6457541968,214.21413062124742,51,27,408,7827768,250,200,120,8,0.4395,2025
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2025-06,48,62,332692,451648,81532.1651758363,218.5062026712413,51,27,416,7984608,250,200,120,8,0.4419,2025
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2025-07,46,59,320937,435691,78651.39076093616,210.78572723930893,51,27,401,7702488,250,200,120,8,0.4377,2025
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2025-08,48,62,330359,448481,80960.42151697096,216.9739296654822,51,27,413,7928616,250,200,120,8,0.441,2025
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2025-09,48,62,332270,451075,81428.74647714742,218.22904055875512,51,27,415,7974480,250,200,120,8,0.4417,2025
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2025-10,47,60,325956,442504,79881.38708491607,214.0821173875751,51,27,407,7822944,250,200,120,8,0.4395,2025
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2025-11,48,62,332027,450746,81369.19495159907,218.0694424702855,51,27,415,7968648,250,200,120,8,0.4416,2025
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2025-12,47,60,326012,442579,79895.11089327288,214.11889719397132,51,27,408,7824288,250,200,120,8,0.4395,2025
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2026-01,49,64,336292,456535,82414.40999877466,220.8706187967161,51,27,420,8071008,250,200,120,8,0.4431,2026
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2026-02,47,61,328559,446038,80519.29910550178,215.79172160274476,51,27,411,7885416,250,200,120,8,0.4404,2026
KSRTC-083,TRIVANDRUM - CITY,Thiruvananthapuram,2026-03,46,59,320778,435475,78612.42494792305,210.68129886043377,51,27,401,7698672,250,200,120,8,0.4376,2026
KSRTC-084,VADAKARA,Kozhikode,2021-04,44,36,219232,224390,53726.749172895485,143.9876877833599,51,27,274,5261568,250,200,120,8,0.4143,2021
KSRTC-084,VADAKARA,Kozhikode,2021-05,44,36,219259,232152,53733.36600906752,144.00542090430096,51,27,274,5262216,250,200,120,8,0.4239,2021
KSRTC-084,VADAKARA,Kozhikode,2021-06,45,36,222735,224934,54585.22239921579,146.2883960298983,51,27,278,5345640,250,200,120,8,0.4095,2021
KSRTC-084,VADAKARA,Kozhikode,2021-07,45,36,222254,223700,54467.344688150966,145.9724837642446,51,27,278,5334096,250,200,120,8,0.4087,2021
KSRTC-084,VADAKARA,Kozhikode,2021-08,46,37,232521,234834,56983.45790956991,152.71566719764735,51,27,291,5580504,250,200,120,8,0.4067,2021
KSRTC-084,VADAKARA,Kozhikode,2021-09,46,38,234621,244823,57498.10072295062,154.09490993750768,51,27,293,5630904,250,200,120,8,0.4153,2021
KSRTC-084,VADAKARA,Kozhikode,2021-10,44,36,217688,220759,53348.364171057474,142.97361597843405,51,27,272,5224512,250,200,120,8,0.4122,2021
KSRTC-084,VADAKARA,Kozhikode,2021-11,45,36,221667,225772,54323.489768410735,145.5869525793408,51,27,277,5320008,250,200,120,8,0.4121,2021
KSRTC-084,VADAKARA,Kozhikode,2021-12,48,40,257084,269504,63003.063350079654,168.8482097782135,51,27,321,6170016,250,200,120,8,0.4111,2021
KSRTC-084,VADAKARA,Kozhikode,2022-01,46,38,239056,242943,58584.97733120941,157.00773924764124,51,27,299,5737344,250,200,120,8,0.4067,2022
KSRTC-084,VADAKARA,Kozhikode,2022-02,44,35,213279,224652,52267.85933096435,140.07786300698447,51,27,267,5118696,250,200,120,8,0.4243,2022
KSRTC-084,VADAKARA,Kozhikode,2022-03,45,37,226343,229675,55469.427766205124,148.65806641342974,51,27,283,5432232,250,200,120,8,0.4097,2022
KSRTC-084,VADAKARA,Kozhikode,2022-04,44,34,313646,368567,76864.5999264796,205.99712780296534,51,27,392,7527504,250,200,120,8,0.3706,2022
KSRTC-084,VADAKARA,Kozhikode,2022-05,43,34,306941,349060,75221.4189437569,201.5934027692685,51,27,384,7366584,250,200,120,8,0.3624,2022
KSRTC-084,VADAKARA,Kozhikode,2022-06,44,35,318318,372570,78009.5576522485,209.06561450802602,51,27,398,7639632,250,200,120,8,0.3679,2022
KSRTC-084,VADAKARA,Kozhikode,2022-07,44,34,314118,373991,76980.27202548708,206.30712902830538,51,27,393,7538832,250,200,120,8,0.3747,2022
KSRTC-084,VADAKARA,Kozhikode,2022-08,45,36,330046,376225,80883.7152309766,216.7683568190173,51,27,413,7921104,250,200,120,8,0.3561,2022
KSRTC-084,VADAKARA,Kozhikode,2022-09,44,35,326846,374126,80099.49761058694,214.666653596373,51,27,409,7844304,250,200,120,8,0.3583,2022
KSRTC-084,VADAKARA,Kozhikode,2022-10,44,35,318904,352181,78153.16750398236,209.45048891067276,51,27,399,7653696,250,200,120,8,0.3496,2022
KSRTC-084,VADAKARA,Kozhikode,2022-11,44,36,328560,375994,80519.54417350815,215.79237838500188,51,27,411,7885440,250,200,120,8,0.3577,2022
KSRTC-084,VADAKARA,Kozhikode,2022-12,44,35,320717,354068,78597.47579953437,210.64123514275212,51,27,401,7697208,250,200,120,8,0.349,2022
KSRTC-084,VADAKARA,Kozhikode,2023-01,43,34,308822,366264,75682.39186374219,202.82881019482906,51,27,386,7411728,250,200,120,8,0.3752,2023
KSRTC-084,VADAKARA,Kozhikode,2023-02,45,36,329366,381169,80717.0689866438,216.3217448842054,51,27,412,7904784,250,200,120,8,0.361,2023
KSRTC-084,VADAKARA,Kozhikode,2023-03,44,34,315491,368643,77316.75039823551,207.20889106727117,51,27,394,7571784,250,200,120,8,0.3683,2023
KSRTC-084,VADAKARA,Kozhikode,2023-04,53,31,354760,409907,86940.32594044849,233.00007352040197,51,27,443,8514240,250,200,120,8,0.4043,2023
KSRTC-084,VADAKARA,Kozhikode,2023-05,51,30,333723,364690,81784.83029040559,219.18334517828697,51,27,417,8009352,250,200,120,8,0.3915,2023
KSRTC-084,VADAKARA,Kozhikode,2023-06,54,33,375220,435315,91954.41735081485,246.43783850018383,51,27,469,9005280,250,200,120,8,0.4019,2023
KSRTC-084,VADAKARA,Kozhikode,2023-07,53,31,352162,403955,86303.63925989463,231.29375321651762,51,27,440,8451888,250,200,120,8,0.4025,2023
KSRTC-084,VADAKARA,Kozhikode,2023-08,51,30,331829,396093,81320.67148633747,217.93939958338441,51,27,415,7963896,250,200,120,8,0.4196,2023
KSRTC-084,VADAKARA,Kozhikode,2023-09,52,30,341105,387696,83593.92231344199,224.03171180002457,51,27,426,8186520,250,200,120,8,0.4019,2023
KSRTC-084,VADAKARA,Kozhikode,2023-10,54,32,372362,415385,91254.01298860434,244.56075480945964,51,27,465,8936688,250,200,120,8,0.3901,2023
KSRTC-084,VADAKARA,Kozhikode,2023-11,53,31,355565,424432,87137.60568557776,233.5287832373484,51,27,444,8533560,250,200,120,8,0.4146,2023
KSRTC-084,VADAKARA,Kozhikode,2023-12,53,32,362492,424532,88835.19176571499,238.07831393211617,51,27,453,8699808,250,200,120,8,0.4071,2023
KSRTC-084,VADAKARA,Kozhikode,2024-01,53,32,359494,409432,88100.47788261242,236.1092807254013,51,27,449,8627856,250,200,120,8,0.3988,2024
KSRTC-084,VADAKARA,Kozhikode,2024-02,53,32,363630,419610,89114.07915696607,238.8257321406691,51,27,455,8727120,250,200,120,8,0.4022,2024
KSRTC-084,VADAKARA,Kozhikode,2024-03,53,31,359340,412269,88062.73740963118,236.0081362578116,51,27,449,8624160,250,200,120,8,0.4012,2024
KSRTC-084,VADAKARA,Kozhikode,2024-04,43,40,297671,404105,72949.6385246906,195.5050312461708,51,27,372,7144104,250,200,120,8,0.4294,2024
KSRTC-084,VADAKARA,Kozhikode,2024-05,42,39,292728,397395,71738.26736919496,192.2585565494425,51,27,366,7025472,250,200,120,8,0.4277,2024
KSRTC-084,VADAKARA,Kozhikode,2024-06,43,40,299650,406792,73434.62810930033,196.8048033329249,51,27,375,7191600,250,200,120,8,0.4301,2024
KSRTC-084,VADAKARA,Kozhikode,2024-07,41,38,286864,389435,70301.18857983091,188.40718539394686,51,27,359,6884736,250,200,120,8,0.4256,2024
KSRTC-084,VADAKARA,Kozhikode,2024-08,44,42,306061,415495,75005.75909814973,201.0154343830413,51,27,383,7345464,250,200,120,8,0.4324,2024
KSRTC-084,VADAKARA,Kozhikode,2024-09,42,38,288706,391935,70752.6038475677,189.61697831148146,51,27,361,6928944,250,200,120,8,0.4263,2024
KSRTC-084,VADAKARA,Kozhikode,2024-10,44,42,306767,416453,75178.77711064821,201.4791226565372,51,27,383,7362408,250,200,120,8,0.4327,2024
KSRTC-084,VADAKARA,Kozhikode,2024-11,42,39,291897,396267,71534.61585590002,191.7127704938121,51,27,365,7005528,250,200,120,8,0.4274,2024
KSRTC-084,VADAKARA,Kozhikode,2024-12,42,38,287882,390816,70550.66781031736,189.07578973165056,51,27,360,6909168,250,200,120,8,0.426,2024
KSRTC-084,VADAKARA,Kozhikode,2025-01,44,42,307210,417055,75287.3422374709,201.77007719642202,51,27,384,7373040,250,200,120,8,0.4328,2025
KSRTC-084,VADAKARA,Kozhikode,2025-02,44,41,304129,412873,74532.28770983948,199.74653106236983,51,27,380,7299096,250,200,120,8,0.4317,2025
KSRTC-084,VADAKARA,Kozhikode,2025-03,44,41,301700,409574,73937.01752236245,198.1512069599314,51,27,377,7240800,250,200,120,8,0.4309,2025
KSRTC-084,VADAKARA,Kozhikode,2025-04,42,38,288692,391916,70749.17289547849,189.60778335988238,51,27,361,6928608,250,200,120,8,0.4263,2025
KSRTC-084,VADAKARA,Kozhikode,2025-05,43,41,300273,407638,73587.30547726994,197.21397867908345,51,27,375,7206552,250,200,120,8,0.4304,2025
KSRTC-084,VADAKARA,Kozhikode,2025-06,42,39,291683,395976,71482.17130253646,191.57221909079774,51,27,365,7000392,250,200,120,8,0.4273,2025
KSRTC-084,VADAKARA,Kozhikode,2025-07,44,42,306732,416406,75170.1997304252,201.45613527753954,51,27,383,7361568,250,200,120,8,0.4327,2025
KSRTC-084,VADAKARA,Kozhikode,2025-08,43,40,295448,401088,72404.85234652617,194.04500428869014,51,27,369,7090752,250,200,120,8,0.4287,2025
KSRTC-084,VADAKARA,Kozhikode,2025-09,42,39,292693,397348,71729.68998897195,192.23556917044482,51,27,366,7024632,250,200,120,8,0.4277,2025
KSRTC-084,VADAKARA,Kozhikode,2025-10,43,40,299803,406999,73472.12351427521,196.9052910182576,51,27,375,7195272,250,200,120,8,0.4302,2025
KSRTC-084,VADAKARA,Kozhikode,2025-11,43,40,299547,406652,73409.38610464404,196.73715476044606,51,27,374,7189128,250,200,120,8,0.4301,2025
KSRTC-084,VADAKARA,Kozhikode,2025-12,41,38,286712,389228,70263.9382428624,188.30735449087123,51,27,358,6881088,250,200,120,8,0.4256,2025
KSRTC-084,VADAKARA,Kozhikode,2026-01,44,42,305805,415147,74943.02168851857,200.84729812522977,51,27,382,7339320,250,200,120,8,0.4323,2026
KSRTC-084,VADAKARA,Kozhikode,2026-02,43,40,298467,405185,73144.71265776253,196.0278299228036,51,27,373,7163208,250,200,120,8,0.4297,2026
KSRTC-084,VADAKARA,Kozhikode,2026-03,44,42,305424,414630,74849.65077809093,200.5970640852837,51,27,382,7330176,250,200,120,8,0.4322,2026
KSRTC-085,VADAKKANCHERY,Palakkad,2021-04,49,36,220168,196089,53956.13282685946,144.60243597598335,51,27,275,5284032,250,200,120,8,0.4026,2021
KSRTC-085,VADAKKANCHERY,Palakkad,2021-05,50,37,227076,208921,55649.06261487563,149.1394878078667,51,27,284,5449824,250,200,120,8,0.409,2021
KSRTC-085,VADAKKANCHERY,Palakkad,2021-06,50,37,226251,212818,55446.88150961892,148.59764244577872,51,27,283,5430024,250,200,120,8,0.4149,2021
KSRTC-085,VADAKKANCHERY,Palakkad,2021-07,48,35,207350,183550,50814.85112118613,136.18380100477884,51,27,259,4976400,250,200,120,8,0.4043,2021
KSRTC-085,VADAKKANCHERY,Palakkad,2021-08,48,35,208406,191824,51073.64293591472,136.87736306825147,51,27,261,5001744,250,200,120,8,0.4137,2021
KSRTC-085,VADAKKANCHERY,Palakkad,2021-09,50,38,230307,210842,56440.87734346282,151.26155128048035,51,27,288,5527368,250,200,120,8,0.4071,2021
KSRTC-085,VADAKKANCHERY,Palakkad,2021-10,50,38,231340,212396,56694.03259404485,151.9400073520402,51,27,289,5552160,250,200,120,8,0.4076,2021
KSRTC-085,VADAKKANCHERY,Palakkad,2021-11,50,38,233044,214548,57111.62847690234,153.05916431809828,51,27,291,5593056,250,200,120,8,0.4079,2021
